PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,churn
-1630.4069611608754,1.500428974738108,-4.6065189750612126,-0.7838718837683325,1.201048317556071,1.6921497817253905,-0.4558548925072894,-0.5278114312002125,0.4798342399575458,-0.0013016327748757378,-0.6330483076294494,0.06371920804406654,-0.005820085439296823,0.20878947834222006,-0.16726382016655905,-0.03337182158625846,-8.100577677183933e-17,9.733707492718413e-18,3.7835675154778445e-19,0
-1976.77085360803,-26.39029794219516,-11.446514452336842,0.8330626933024237,-1.4461076250624774,-0.29421008644894503,-0.5104008635954822,0.8758852055392963,0.5150121632429515,0.18347338349174125,-0.08894104342350875,-0.47628656298032807,-0.026885799005127883,0.2574375543238183,0.006083991859711772,0.0059679622562655976,8.236382377181408e-18,6.887760599935677e-18,2.9145850215557305e-19,0
3540.981348784518,7.1419977809424875,-3.2912130860790203,0.0779074616931813,0.6757423104300088,-1.3495098672904746,-1.015291870048411,0.27497010207710143,0.5014549757672219,0.28529314706589953,0.7929160262908823,0.033384406780636686,0.1369209610229825,0.33949336630378313,-0.43322660699441956,-0.043732996303339565,6.343242030171398e-17,-7.24047016829021e-18,-9.951051949940858e-19,0
2801.987413305638,16.938017801918104,-1.1049371032704334,1.0714569737893818,-0.4560043244047307,-1.1901027020316304,0.876337174304058,-0.5741735592650241,0.5070029007574215,-0.3012591609501232,0.2323175658916294,0.39781198279646357,0.22786015738182364,0.12426542306944995,-0.4921597387619525,-0.0894362333199024,8.388666778474777e-18,-7.72883108322086e-18,3.87403974773835e-20,1
358.1772634914233,38.4206513200482,7.123976007375673,-0.7166661729083144,-1.0049257413067314,0.7190815160187398,-1.577196115817469,-0.5974871424005644,0.5416058088121579,0.01594963276562826,-0.3406166228784177,0.881494855540141,0.14247595065487606,-0.4235800330115861,0.02795611568014937,-0.005225268864947571,-2.485084375072903e-17,-9.596752233249004e-18,-1.2697442616780396e-18,0
5534.987370144842,6.220432574688024,-11.392596390836808,-0.15440134408704775,-1.1228698841277678,0.4874794174208348,-0.3867826143433623,0.38142935666485955,-0.45298721726621916,0.34480562519872576,0.53192561029903,-0.24057606949704746,-0.08362885100203267,-0.1310074147711053,-0.08863402721912879,-0.007742515082577879,3.2958694719580906e-17,8.99799677277928e-19,6.030837355558819e-20,0
-1205.893818826174,-43.67903378508763,12.365707058770441,-1.77150692941851,-0.3174951684666959,-0.3939729276818735,-0.12479405985995386,-0.5133257249749429,-0.4892020094687704,0.472748954501286,0.15030332034239177,0.2631525064445114,-0.045947350988103666,-0.029000207715933188,-0.009950601264346673,-0.001959584977847939,2.327569250581364e-17,-2.0650963513664186e-18,5.04701413849925e-19,0
5296.416973560152,0.3870322199430044,-9.63083356595688,0.9317685236844506,0.06431677877999645,0.079092670746816,-1.9593157055725123,0.16262097172381734,0.5313735858180383,0.26882245594479653,0.5463981305257508,-0.4543375037816043,0.09911853886935315,0.6215438994205974,-0.4637082875755414,-0.03526200949270371,3.916124504856019e-17,1.1009698260620117e-18,-1.2617934597977628e-18,0
-1727.7306933295865,7.893663905002885,-3.7756069818639295,1.0939468755725967,0.749853604813497,-0.02785480117424464,-0.17341771267139042,0.621067469970693,-0.4575051191337357,0.7325599966744201,0.3276086178393623,0.7280091943547715,0.5892102542871022,-0.6603995113852734,0.18544437199979655,0.062259599008008114,2.8917645504033846e-17,-8.238503010717936e-20,-2.9923161552808984e-18,1
-388.38430548997474,29.19155083475251,5.573538562424962,-0.5349702779068046,-0.7800856939851862,-0.39072690472178073,1.1543300849473077,-0.16727320641890714,-0.45957207953982215,0.3432995073604926,-0.3170667104228832,0.3382429447301622,0.6564906331697774,0.12570800262197926,-0.20647857519869098,-0.7541758666535079,-2.626326921705563e-17,-1.3003816731293725e-17,1.559624006326304e-18,0
-2240.25616016698,-0.10658635494137424,-12.645259070379574,0.40272202117888534,1.1797909661807826,-0.31477341317124197,0.0030725000485967904,0.3105436244966237,0.3925139198661826,-1.1101178450103124,0.18619305071946698,0.2036636934891469,0.7591582898115814,0.5242871106943571,0.7007904747174021,-0.4969360285201991,-1.4966321391250154e-17,-1.6478821219886232e-18,-1.106823549367158e-18,1
-2042.3942585662971,-23.596580423959367,-13.872211885336558,1.9020410478825958,-1.4058516911420864,-0.48015329646686494,-0.39164161752497917,0.13088672390552838,0.5415582470258211,0.2207809798765262,0.10802664978724298,-0.09329400838708075,-0.04437761021385827,0.09488030461663868,0.0025781342489873834,0.006420878192147692,1.390898973064782e-17,8.139763938865646e-18,-5.820193223594187e-19,0
-2259.923560004449,-17.569582945988586,-21.08397233936737,-0.8317089526282477,-0.8470795684786885,-0.33261998630561107,-0.1853320937310009,-0.41559737579815,0.5088778631819506,0.1647805454773685,0.2713490667453423,0.20220362570822764,-0.023949652622247873,-0.0677170701877256,0.016083030640085202,0.004483042965653344,-1.0694029059321044e-17,5.9281554148789554e-18,6.95550485941325e-19,1
1194.713887794009,-20.229432735517126,6.687578733565192,0.3963671995220217,0.7997015010658476,0.07753314783166244,1.4845371758949377,1.144191042432522,-0.5665835874137111,-0.1526266887801675,-0.4550874034746616,-0.5009108491129244,-0.2758541954979953,-0.5936679526490217,0.08432713282001549,-0.03487133068762622,1.1546886943797539e-17,8.524639776317189e-18,2.7112205180537536e-19,0
640.8733907124866,-14.411742549649725,5.008385414087671,0.4926906140149941,0.3438955942938898,1.604087657160066,1.039687598624057,-0.8370983282899058,0.5894729627411299,0.8872791869386644,0.13531704728334015,0.5455961744480758,-0.3710810648218903,-0.5185983792538974,0.22131780245901805,0.016928219178028576,-4.206026914308795e-17,2.2247903349987284e-17,-1.1516485559745287e-18,0
-620.6359577190682,-5.068099967309128,1.0777844097180558,1.8155547529134655,0.0536846679263528,1.635121371324349,1.172588098885011,-0.9124402858536665,-0.44393055253185804,0.2390546186862463,-0.5810530509789558,0.17955520110260548,-0.05173870992092642,0.24011006523276499,-0.20874947490840373,-0.04771650044657372,-6.869625972735612e-17,1.1025240918330476e-17,5.505045969915145e-19,0
2390.113473260346,15.498240263078356,0.023495215217344396,-0.8174854613415727,0.07836587624991377,-0.8982128550118985,1.098457168545333,-0.602255943274404,0.47004238585469893,-0.27903777630553206,0.08433709899654625,0.08344138357487786,-0.6272606728645583,0.17647014927503976,-0.3930224496718742,-0.11841816460508597,-5.8537411985196555e-18,-3.0926585006933575e-18,2.496144208892512e-18,1
-2249.7870772740216,-8.552539012254245,-16.71927221982044,0.5041143725098589,0.8010766686553615,0.3509362004189631,1.9535161380895234,0.4027083129577873,0.4772934643125776,-0.1718965874310097,0.7019537980965186,-0.32465459754237896,-0.14674058795877096,0.14592897111729677,-0.20113510155263567,-0.0327515108172864,-4.164357742880435e-17,1.1959103760479828e-17,3.208690737537967e-19,1
4218.667503150178,-10.717486588264101,-3.244639549691635,-0.011640694601741957,-0.353877704216334,0.9131923876541364,0.1162113999609433,0.4846597085119155,0.45849480579447516,-0.6217531216868493,-0.23132711972818598,0.36692025385701943,-0.004150788276480648,-0.04716632022067034,-0.05215467007332034,-0.010847439584873036,-2.289634720259163e-17,4.650362489256097e-18,-4.148262445945592e-19,0
-1179.72853144384,11.259648088525616,0.15867143518003266,-1.0848912576481444,1.0824656513304054,-0.27751954230670306,-0.16621313835029453,0.19744470044248047,-0.5573501208224938,-0.14765161896145962,-0.4019003889217313,0.8854226625300136,-0.5409096158325857,0.6111621982787584,-0.18124859672535745,-0.0480018975651755,-7.761680496016727e-18,-1.0032795600425516e-17,2.4510213025050514e-18,1
4561.534584459412,-6.104754038840385,-5.511665690233783,0.013408950827322463,-0.3000582031259658,0.7720244014857635,0.15825461593035348,-0.05262913113971382,-0.5030539600131467,0.06146502427662606,-0.39097775064800855,-1.0299124903230892,0.7259959609739012,-0.4535721044805758,0.7620798746014302,0.18201288246826464,9.549335889962607e-18,1.2803124385128387e-17,-5.062326696705938e-19,0
-2088.4254202030393,48.93546464010389,11.158708763276413,0.5714170258362464,-0.9043603097904156,-0.7181641599892721,-0.7205485519813037,0.11392657238325024,0.5250964226897785,-0.18436718397984148,-0.20656699175500345,0.49104320612314367,0.5490597818161296,0.6042511630336125,0.5578618804822433,0.16653453289383072,-1.2784972952236012e-19,-1.5693377476825345e-17,-2.7193564921340935e-19,0
-493.52907017650875,5.470984042820398,1.6153527960112057,-1.2876061508780683,-0.5433509465768799,2.0354343564357733,0.7201372971953115,0.47133931215309105,-0.4306923964048591,0.6660988679631047,0.1113452067475173,0.3012088092843602,0.587870358311831,-0.3966852651072883,0.15974145126603126,0.051529597700194794,-5.3781055631163626e-17,4.02330951791531e-18,-8.033992009960829e-19,0
-2259.8726621297437,-17.533419814484308,-20.99305514384892,2.1183533595301896,-1.3169598734030685,-0.562633536572303,-0.27301634365138394,-0.4748453284337186,0.5519051221882195,0.20450932245520867,0.2908940614807138,0.21952188769611142,-0.04830953992749539,-0.05170126180973652,0.005817143551939204,0.007402281490518627,1.0217140769513956e-17,8.838470898632757e-18,-8.092326084243601e-19,0
-2234.608011125147,4.890878660598953,-10.195645715210784,2.375962188864262,1.1253918579866051,-0.0705438633490771,0.08651132982260167,0.3325090319919328,0.5346864430743269,0.5573908867913465,0.22139457314976163,-0.07183127910356873,0.05460923634914095,0.5476711510437026,0.7734330674769712,0.20965682781304734,9.83673063551415e-18,1.604678062820116e-17,-9.298758936331403e-19,0
4913.497042388836,-4.7077571979604365,-7.203224696850466,0.9361985558515342,-0.5865359664920186,0.7083653693448414,-0.010201262773980178,0.1463216245740035,-0.4407717022630352,0.6239382890779601,0.2997417814697035,-0.8328543033601388,-0.730045500709203,-0.36027241854570063,-0.1456670560551998,0.6570582468446596,3.5626084319219265e-17,1.3713459839806533e-17,2.1859029688880543e-19,0
-1931.1344128856445,23.894754192310963,0.5518016102385125,-0.005868798149917449,0.6205482865754753,-0.28854791244133776,-0.16642603109563261,-0.02828909732530668,0.5012428830488875,0.39674985163868964,-0.599730679467472,-0.39063060018550866,0.035336418781613047,-0.10483825576988315,-0.2300725475551206,-0.07253264304347229,-2.174329083338669e-17,1.6067075795883715e-18,6.702865731009055e-19,1
1161.3371722493673,-1.4009244231258058,2.879240591558658,0.4421685716938435,1.2841273589850621,-0.93546462776592,-0.319312898666693,-0.6551477306742508,-0.4840051715638469,0.7461743266063583,-0.47556531252983697,0.1255088154767746,0.8277857081579664,-0.19304572434803768,-0.3717370212331646,-0.0513599745682689,2.7056274182425243e-17,-2.778088511988183e-18,-7.958651024238864e-19,0
1336.5894444084201,31.5113209788296,3.9660526643991654,-0.803945381812858,-0.710975093540783,-0.7794692340739467,0.937147652191907,-0.271911241906982,0.49087580431131966,-0.45792952003170395,0.25951280054229225,0.3506426204763025,0.2899441995258807,0.09551567324970928,-0.4626509062446469,-0.08773286097470978,-1.796258756246602e-17,-1.4933265616179543e-17,7.555537428386943e-19,1
-1203.0429664513383,43.70070401293579,9.784613195519352,1.4922271920559806,-0.7553767019155205,-0.8537328092660166,-0.7442365697859977,0.0679434780513314,-0.4973865991423353,-0.6140606686175321,0.32708281553547836,0.33295775825382207,0.34337941796015464,0.08261948462472422,-0.42602540939041483,-0.05989404121380804,2.739912508081869e-17,-2.6971661286125898e-17,-1.6229133356932974e-18,1
-1784.275130822314,3.0362499659701134,-5.631458169388344,-0.8566281423421974,0.41897889128685795,0.5961325393327384,1.6859195527983148,1.1330524868679617,0.5175701395642919,0.6377467825932545,0.0012617069091255507,-0.295444295346101,-0.08114312635462159,0.4239165170183637,-0.1161931843816631,-0.02588316321011081,-5.2424037020402315e-17,1.0527826148418036e-17,2.0729938681600546e-18,0
2564.5957475781,-22.40760518323806,5.294980348273214,0.18914553287567656,0.408262902942262,1.3282313861933193,0.712514365014507,0.11311839267643142,-0.5359758075537576,-0.4038951350571839,-0.3931691632809536,-0.4679910272777458,-0.4247148446446306,0.535574788510518,-0.4862505116699275,0.6170720229807396,-3.5769666127201454e-17,5.892180564981489e-18,1.462712933873676e-18,0
-1927.2006351841628,-25.38297989181673,-10.405898402054733,-1.1369830186226353,-0.8924255836015648,-0.25217331448548375,-0.2852721476932205,0.09327043261297482,-0.4960944257536522,0.28369974580666923,0.11638420907007095,-0.05796057606757603,-0.015669160797848105,0.06735828114755602,0.006887584595694164,0.005173180450469517,1.1415069857083323e-17,-4.38869212466795e-19,1.2114953026613809e-18,0
2751.1607686726898,-10.490358813140402,1.5074482552824642,0.16902538199823816,-0.33391961407549614,1.2857782700819402,0.37269040259530506,0.5537149480667567,-0.5262805691508023,-0.4680436905033413,-0.29055281200204447,0.028224037847952313,0.26939579270244746,-0.3302439238147455,-0.18320151255127634,0.6867648547750815,-2.0881849691877266e-17,1.3610698113984908e-18,-9.66181092018038e-19,0
-1288.9556365054912,23.71536793950515,2.9656298644491295,-0.18167893903071122,-0.8240738081776101,1.8550671144153756,0.8772653203285843,-0.2727580980228445,-0.5053869653952735,-0.7478751141525207,0.018951004058450138,0.3298425798302478,-0.5147277433275308,-0.5983940158309594,-0.034934450220633455,0.6683256199918809,-6.084263522638687e-17,-2.39088033917429e-18,-1.987583353368395e-19,0
1861.0936059235562,3.322797951349782,1.5367429320024137,-0.608143821777439,1.5227414054794706,-1.0011713749363367,-0.34448133654192736,-0.6965720633997496,-0.5560795557121156,-0.030493354547341298,0.025743920835532976,-0.2003819861973155,-0.3092699741115318,-0.08582007003200076,-0.22350642326314027,-0.7852744890382523,3.874448639411331e-17,-5.469408343148943e-18,8.596447782319836e-19,0
-2181.3187525438034,7.8274728275535495,-8.241092786585337,-0.7193001111221952,0.514000490476436,0.5349854255138481,1.839137425785835,0.4711030205916916,0.5302148877772094,0.621594879781984,0.19540561799140904,0.06394624094285459,-0.08300286524445301,0.2631015226487677,-0.11155760544465515,-0.025201597359149147,-5.656017702361232e-17,1.0187514438685938e-17,1.681110099063262e-18,0
-2118.251923843315,35.745563467878775,4.924866650660784,-0.14234682642889906,0.01457792055790213,-0.36706008126009626,-0.366002581405115,0.07683920445029635,-0.49071918973394074,0.24956942227131013,-0.4898121754141724,-0.03496015297924006,-0.24996046317654572,0.11024988283272882,-0.38629393810963114,0.6167022206901001,-2.51264961925135e-18,-1.1334893649877528e-17,1.465647166502444e-18,1
1867.5796652399274,-2.3499588129629325,2.0970117324271493,0.33492944902122734,0.3107791138330445,1.0332911776348759,-1.3691198992258216,0.7363213957646045,0.428627597162693,-0.7613542977255925,-0.34288509612851265,0.037208306273062604,-0.8253001310429376,-0.021185948880447766,0.07935391824235373,-0.016647715079534407,-3.8278747873367164e-18,3.818311238616517e-18,-6.360798969102604e-19,0
2146.925240618389,-24.91062841156351,7.123064000059089,0.2830935936713474,1.1772911985729704,1.172162714275037,-1.0379657978577346,0.4000275206805595,-0.5542462385615701,-0.28045150450426215,-0.361823328037448,-0.21313078597806603,0.5791104848922907,-0.612465924528621,-0.010164017335690686,0.01650104599208005,7.435914455269592e-18,3.527992073883842e-18,-3.1449048963414125e-18,0
1601.3600919990752,12.107717359832213,1.7789352532453828,-0.6605353428738854,0.33095814276603414,-0.6895019495239573,1.357758404552763,-0.7333289028704626,-0.5249535341469539,-0.1609130614832008,0.034451052430176286,-0.41241106669117816,-0.20969016972021284,0.1984078439121254,0.3496208557080374,0.7932977339220179,1.2296581983023893e-17,4.335158300679136e-19,2.3138179187095566e-18,0
-792.8779596815306,41.47451087376288,9.015159551868871,0.3965856306096428,-1.93105840853659,1.1873424162992952,0.3915996518281311,-0.8066229044521724,-0.4151673057718318,0.03709707161419284,-0.3869397861040034,0.2826234979737748,-0.5228892245145901,0.5121351131247472,-0.27762472035523694,-0.0830117620236268,-6.073676146916794e-17,-9.570241438379906e-18,2.434080906939929e-18,1
-542.064227077563,9.58082307271864,1.927930570580483,0.8092757727144874,0.48962821071937424,1.251159027161577,-0.7832332162858628,-0.6039158812801202,-0.5359237069106271,-0.7523354360155955,0.01581155574323349,0.2522810985390801,-0.389750230741453,-0.3256546161978257,0.8430953222587318,0.8985294345150839,-5.294721693515342e-19,4.0609621537254566e-18,-1.7762366054552583e-18,0
-1634.3352311478645,31.25127244007114,4.585341543806076,0.7972920965563621,-0.5075449493481791,-0.10022449266704514,1.5409395534143324,-0.2260270649577573,-0.49336871085149175,-0.2702415025139983,0.0284664965444419,-0.8807859724703376,0.17409580927041082,-0.01042898313740194,0.550770043536631,0.11771333270717685,-1.2599962776534971e-17,-1.3750532723067774e-18,9.114645441346442e-19,1
2211.5822795648087,-11.581080255956362,2.9902967387911485,0.2139781837458821,-0.17924256442668732,1.1610551351324765,0.5550686649860139,-0.3465947959806053,-0.48199900009789337,0.11453857162550661,-0.5737952667851879,0.6476381401114691,0.5167077121829479,0.09111347430315969,1.088568523841312,-0.462752765934229,-2.1850670048182382e-17,9.97142301969406e-18,-1.991626996111826e-20,0
-561.3011968295324,36.035029949717824,7.340024749625867,-0.4720690064859971,0.15483853308164378,-0.7975333792240852,-0.5268792565224061,-0.2109482537258421,0.45066549958781077,-0.6573990926207088,0.16068002015409835,-0.13124016323031612,-0.38432376209827135,0.42995733168016825,0.5450939531640809,0.12120740905385764,1.5724298682322023e-17,-9.35749446382452e-18,8.521554257629681e-19,1
3998.6347343649168,2.5620972412719407,-4.551108039247278,0.112831469278233,0.5482323739355207,0.22977140313113034,-1.4962720572120196,-0.7640572796622207,-0.5284007451046826,-0.22689076617008547,-0.1536316905500582,-0.34650352252719013,-0.6586612778098887,0.4235896861302069,-0.41524518609842337,-0.09133238244922072,2.1497954534696326e-17,-2.2510254624961448e-18,1.1719213895999087e-18,0
4878.419474202643,5.783457253961878,-8.44028581873262,-1.0748989117843517,-0.02810690081507948,-1.2645076412394434,0.6133629322749153,0.06896179905402065,0.44543988629397524,-0.25599758861427285,-0.03290746526749964,0.09619851003837682,0.17262042681087822,-0.20533737154576087,0.7597397085369111,0.16169615371598436,3.983395030754319e-17,4.1240300587282336e-18,1.0680080323318222e-18,0
-1431.499842542362,-31.0333263928556,0.8775532857360001,0.5036820735538541,-1.1460395319815608,-0.3468386079548279,-0.4152885130607831,0.582329571158118,-0.5166403588989374,-0.3209102264125299,0.5032318275985316,-0.6637007961518772,-0.05281866386753277,-0.03137008600392816,-0.08794365404972145,-0.007560103625722887,3.931275655163949e-17,-4.370896103224501e-18,-8.288676677171826e-19,0
5460.719801614723,0.058153302711948685,-10.347341240545898,-0.059337379229400376,0.6879430158150862,-1.537670727095011,-1.3252319891861404,0.8918553285656446,-0.5742244950898006,-0.04011080858134959,-0.24851641342054195,-0.11651207243406721,0.014820786340869226,-0.37058148245921174,-0.12465316223972772,-0.03528761429958263,9.23689947862738e-17,-5.998103274728519e-18,-8.094605187544277e-20,0
2444.168979278169,16.328203492653206,-0.10524274608442508,-0.7726745883114047,0.7756598423247194,-1.282879069688741,-0.7448403549413662,-0.487064932032851,-0.5463497373880343,-0.2784346877140088,0.23456429475711932,0.41241703585945927,0.2625241111823799,0.07333496012402754,-0.47239728704970696,-0.07208976557788516,4.354775453125081e-17,-1.822041629221722e-17,-9.563772726500787e-21,0
3114.642162966577,-1.4722312073936945,-1.0531681654514204,1.1396427824805464,0.5564495553187405,-1.0475402264491755,1.2650145118406448,-0.9248337334576034,0.49778990513333743,0.04685829475300703,-0.03174456459164554,-0.19227352668634332,-0.4368480859752373,-0.09981832237107316,-0.559480559545788,0.5721633164892164,1.1597283137106478e-17,7.33556443543065e-18,9.086225690506093e-19,0
751.7200303532682,-40.7224403717846,16.639877743662353,1.17197083293747,0.3557069763092404,1.523573161621031,0.9184253013378152,0.168770715925669,0.5337890393633613,0.027145378010865483,0.47491143158654786,-0.374460473421608,0.6543606757102041,0.3718252869815153,-0.34774823065332444,-0.006421090553895872,-4.172762112634788e-17,1.001555019253829e-17,-2.7572673350550766e-18,0
-1300.4989058236358,2.007891682982534,-2.0074679471805266,0.9916157100512578,0.7607924785219836,-0.05548104921154545,-0.26735215373781573,1.1236578337346343,-0.5279385895385724,0.18859949792259778,-0.6623972854839452,0.3565888161932094,0.6815878504187696,-0.5803932325547839,0.1269117195569786,0.0297095720483868,1.2824786064014752e-17,-8.877803912290607e-19,-1.8435466009515075e-18,0
-1429.823530172297,42.35900484790351,9.11092854418818,-0.40115748812675595,-0.2726870233182694,-0.5078903674936762,-0.5960490378784575,0.19982804743899826,-0.47908716301691684,-0.021207094897513865,0.9654870846151148,0.012152630730733112,-0.6078639885873771,0.22518018983162652,-0.27577699628945174,-0.057161931757736754,3.47338556230935e-17,-2.01608007644958e-17,1.8288056708756083e-19,1
-2053.6938831787147,30.2447416243695,2.6803311547031883,-0.15392995050548666,-0.872919558621751,0.1714089735285176,1.3348754940935774,0.6087910316162737,-0.5045781071123295,-0.20763410546917094,-0.39011022387485966,1.0746112013552502,-0.7085567426603665,-0.15948704634835667,0.2086491728345109,-0.018804735349927354,-2.6387806119067982e-17,-7.544455220864417e-18,2.1413255108344092e-18,0
1428.861191826251,0.8009400355889685,2.4091524563717583,-0.6125303069642392,0.556332310209311,-0.3685311533080505,1.391922259087632,0.06034637199334079,0.4653117665200214,0.028032170082386197,-0.27789296669206526,-0.9845070106029432,-0.06288284928047194,-0.15989586257049818,-0.3708727624179308,-0.11037306314412978,-1.9872285505746145e-17,6.662040678238215e-18,1.5552212380387966e-18,0
175.71782461904812,12.85846522660901,3.051811733356277,-1.5721454339467924,-0.8305995832635025,0.13519899068449295,0.8290816770139999,2.003492928448179,-0.48771481661015753,0.41225043219753776,0.11511137275815482,0.6816433348009214,0.051140495597861074,0.19142339327095384,0.1482257713517559,0.03531143152473587,4.212459350197434e-18,-9.321591756795801e-18,1.447704630232876e-18,0
-1272.2102886732043,-43.017679494514816,11.225790162031128,1.1977934522328553,-1.0899233922889433,-0.48748634871143864,-0.3886527026047725,0.2576394135568115,-0.45914337511682013,0.45680675302346546,-0.025414137709999927,-0.1506138307437716,-0.055070962184410134,0.1697243014751046,-0.017057773217741892,0.0026695120204130096,4.338475656084504e-17,7.304401831715006e-19,-5.150580319032994e-19,0
-1481.0366154560465,29.052815263763115,4.147147789105206,-1.1898712742532254,-0.1323827873805044,1.3003016343989768,-0.9779521863459965,-0.6697831869136003,0.5363283986210576,0.20918825222678228,-0.4792179020243273,-0.13883010505770244,0.9158681110270355,-0.10125599766623114,-0.3242830540514584,-0.036757416598464515,-7.239985023445553e-17,-4.546272310808956e-18,-1.003327231219487e-18,0
-2230.775878090479,8.279359582942416,-8.636833604107164,-0.6526455467154044,1.2386994820189745,0.2590898159658707,0.019993684540297072,0.7218144206055919,0.49808088464536604,0.6410318413601777,0.14507621686344682,0.3356926068350406,-0.27154446133888255,-0.5844373881556646,0.2904242784313472,0.03207948629885544,-3.969620634862687e-18,1.0833895762142873e-17,-7.39972097859628e-19,0
-1218.8947822831387,-43.85033983895729,12.43579912000309,-0.7676592686696893,-0.39439894179735324,-0.5476158382581434,-0.09562019736575884,-0.6894880504270114,-0.531163367134918,-0.07251670549247158,-0.6351860801665762,0.26203312321297534,0.038976091504527244,-0.11048459844730031,-0.06646450389090028,-0.03294385572131857,9.702573781196142e-18,-2.66736357006133e-18,7.267753944725336e-19,0
4863.130384114515,9.518270960768527,-8.595789897356509,0.9594280997277851,-0.33591241099136304,0.058221527200449937,-2.017199688856946,0.21630493028517514,0.47123549371881535,-0.41171726290911564,-0.24372732288070234,-0.38871306008952466,0.17696583541971983,0.02573775501709349,0.7631809688368053,0.19122316993840618,4.341762185263756e-17,5.5443547685314e-18,-1.431013512104698e-18,0
-776.1056536369102,-46.5203221885418,17.91662266387523,1.0051079983124485,-0.7126273278025141,-0.6444001034268881,-0.2641056838937808,-0.06574544378057398,0.4422184025433446,-0.7820487949277724,-0.28091220921525717,-0.42225264250150873,-0.0021800342485302103,-0.19143417335875082,-0.1554875073379159,-0.0471272846345856,1.9112692017755594e-17,-5.487296980046793e-19,-1.5225788935021989e-18,0
